time,altitude,velocity,accel_x,accel_y,accel_z,temperature,voltage
14316,1.91385e+06,7781.56,-0.97516,0.216145,-0.0474049,-3.63154,9.98557
14317,1.91393e+06,7781.56,-0.966851,0.233814,0.0145598,-3.63853,9.98562
14318,1.91401e+06,7781.55,-0.990402,0.18496,0.0302772,-3.63,9.98564
14319,1.91409e+06,7781.55,-0.971531,0.231941,0.0299955,-3.60315,9.98634
14320,1.91416e+06,7781.53,-0.981528,0.226274,-0.0315129,-3.60603,9.98656
14321,1.91424e+06,7781.53,-0.962833,0.249314,-0.0105822,-3.55933,9.98689
14322,1.91432e+06,7781.53,-0.92066,0.265872,0.0300485,-3.56562,9.98681
14323,1.9144e+06,7781.52,-0.915605,0.255363,0.00462737,-3.53907,9.98676
14324,1.91448e+06,7781.51,-0.942105,0.248837,0.0169211,-3.5757,9.98626
14325,1.91455e+06,7781.49,-0.970738,0.305343,0.0371896,-3.58246,9.98635
14326,1.91463e+06,7781.51,-0.932066,0.322669,-0.0235478,-3.56228,9.98633
14327,1.91471e+06,7781.51,-0.969232,0.301739,-0.00916807,-3.53946,9.9864
14328,1.91479e+06,7781.5,-0.923563,0.357968,-0.0216488,-3.51349,9.98643
14329,1.91487e+06,7781.48,-0.907982,0.320836,0.0401993,-3.53078,9.98637
14330,1.91494e+06,7781.46,-0.956807,0.382191,-0.00831351,-3.53727,9.98633
14331,1.91502e+06,7781.42,-0.921458,0.40265,0.0140417,-3.54449,9.9863
14332,1.9151e+06,7781.44,-0.924531,0.387575,0.00498134,-3.51692,9.98592
14333,1.91518e+06,7781.45,-0.956956,0.391259,0.0199721,-3.55754,9.98615
14334,1.91525e+06,7781.42,-0.898773,0.406312,-0.0172538,-3.57037,9.98605
14335,1.91533e+06,7781.41,-0.940558,0.403672,-0.00675753,-3.58124,9.98622
14336,1.91541e+06,7781.41,-0.907705,0.393791,-0.00201432,-3.594,9.98669
14337,1.91549e+06,7781.42,-0.91873,0.439553,-0.0115733,-3.59594,9.98677
14338,1.91557e+06,7781.42,-0.939509,0.433423,-0.00914815,-3.5653,9.98673
14339,1.91564e+06,7781.4,-0.900582,0.437522,-0.0323933,-3.60236,9.98664
14340,1.91572e+06,7781.43,-0.907111,0.43403,0.00941309,-3.57779,9.9865
14341,1.9158e+06,7781.4,-0.904961,0.449045,-0.0327703,-3.60904,9.98665
14342,1.91588e+06,7781.4,-0.883842,0.437193,-0.0175473,-3.59599,9.9868
14343,1.91595e+06,7781.43,-0.87222,0.47765,0.00733856,-3.61889,9.98706
14344,1.91603e+06,7781.42,-0.865092,0.473595,0.027884,-3.62627,9.98717
14345,1.91611e+06,7781.43,-0.853549,0.482331,0.01494,-3.59375,9.98725
14346,1.91619e+06,7781.42,-0.862701,0.496717,0.00710562,-3.59338,9.98717
14347,1.91627e+06,7781.42,-0.844454,0.541069,0.0385634,-3.58197,9.98732
14348,1.91634e+06,7781.41,-0.861817,0.543609,-0.0170009,-3.57518,9.98694
14349,1.91642e+06,7781.4,-0.854559,0.535674,-0.0205836,-3.56526,9.98682
14350,1.9165e+06,7781.37,-0.870774,0.532625,-0.0179412,-3.59284,9.98675
14351,1.91658e+06,7781.41,-0.836641,0.536701,-0.0184168,-3.6209,9.98663
14352,1.91665e+06,7781.37,-0.820751,0.543146,0.00768108,-3.60594,9.98674
14353,1.91673e+06,7781.35,-0.830754,0.552406,-0.0223451,-3.62971,9.98691
14354,1.91681e+06,7781.35,-0.809726,0.567681,0.0194604,-3.60241,9.98655
14355,1.91689e+06,7781.31,-0.798109,0.588089,-0.00114007,-3.6064,9.98668
14356,1.91697e+06,7781.32,-0.824969,0.592931,-0.00561616,-3.63053,9.9865
14357,1.91704e+06,7781.3,-0.796196,0.636285,0.00549167,-3.66188,9.98672
14358,1.91712e+06,7781.3,-0.80737,0.632812,-0.00223975,-3.64091,9.98665
14359,1.9172e+06,7781.28,-0.787131,0.584103,0.0122074,-3.67361,9.9866
14360,1.91728e+06,7781.28,-0.783235,0.589797,0.00426183,-3.65486,9.98669
14361,1.91736e+06,7781.26,-0.833975,0.612674,0.000664849,-3.64683,9.98677
14362,1.91743e+06,7781.26,-0.764241,0.623847,0.0520369,-3.68426,9.98661
14363,1.91751e+06,7781.26,-0.789556,0.624462,0.00859684,-3.6523,9.98678
14364,1.91759e+06,7781.27,-0.711703,0.652621,-0.00161329,-3.6273,9.98687
14365,1.91767e+06,7781.29,-0.739015,0.669087,-0.00811087,-3.60928,9.98691
14366,1.91774e+06,7781.25,-0.771306,0.660386,6.41781e-05,-3.60927,9.98704
14367,1.91782e+06,7781.25,-0.768993,0.659151,0.00573682,-3.57127,9.98683
14368,1.9179e+06,7781.25,-0.749618,0.671216,0.0296131,-3.57499,9.98698
14369,1.91798e+06,7781.25,-0.725146,0.698265,0.0368145,-3.571,9.98677
14370,1.91806e+06,7781.22,-0.73047,0.683435,-0.00207,-3.58385,9.98676
14371,1.91813e+06,7781.24,-0.717117,0.687981,-0.0187898,-3.55063,9.98719
14372,1.91821e+06,7781.26,-0.689087,0.687718,-0.00848125,-3.53786,9.98723
14373,1.91829e+06,7781.29,-0.694923,0.734561,-0.00108601,-3.551,9.98703
14374,1.91837e+06,7781.27,-0.721684,0.776706,-0.00845509,-3.55388,9.98704
14375,1.91844e+06,7781.29,-0.714194,0.737715,-0.0077818,-3.56103,9.98706
14376,1.91852e+06,7781.27,-0.695223,0.729889,-0.00410274,-3.51183,9.98707
14377,1.9186e+06,7781.26,-0.698704,0.737799,-0.0199667,-3.51815,9.98714
14378,1.91868e+06,7781.24,-0.657095,0.739565,-0.0338612,-3.52861,9.9869
14379,1.91876e+06,7781.22,-0.640387,0.740806,-0.00746022,-3.54795,9.98701
14380,1.91883e+06,7781.23,-0.659726,0.73759,-0.0133245,-3.52689,9.98673
14381,1.91891e+06,7781.25,-0.630292,0.753197,-0.0255532,-3.51271,9.98698
14382,1.91899e+06,7781.23,-0.619726,0.747086,-0.0100732,-3.53273,9.98706
14383,1.91907e+06,7781.23,-0.612643,0.774099,-0.0389451,-3.54557,9.98705
14384,1.91915e+06,7781.25,-0.598106,0.766192,-0.00421736,-3.51973,9.98702
14385,1.91922e+06,7781.25,-0.631278,0.790485,-0.0187775,-3.49148,9.98689
14386,1.9193e+06,7781.23,-0.621974,0.787413,-0.036258,-3.46167,9.98676
14387,1.91938e+06,7781.19,-0.581528,0.815629,-0.0344519,-3.4758,9.98672
14388,1.91946e+06,7781.2,-0.616019,0.77716,-0.0072729,-3.46097,9.98682
14389,1.91953e+06,7781.19,-0.574431,0.793114,0.00106859,-3.46431,9.98682
14390,1.91961e+06,7781.16,-0.560148,0.792673,-0.0162081,-3.48076,9.9867
14391,1.91969e+06,7781.15,-0.566477,0.855403,0.00321255,-3.47667,9.98711
14392,1.91977e+06,7781.12,-0.576015,0.832814,0.031486,-3.49045,9.98692
14393,1.91985e+06,7781.12,-0.564915,0.8474,0.0352483,-3.53655,9.98691
14394,1.91992e+06,7781.1,-0.548985,0.834768,-0.000872974,-3.51077,9.98694
14395,1.92e+06,7781.09,-0.577281,0.859939,-0.0143539,-3.54199,9.98718
14396,1.92008e+06,7781.09,-0.515764,0.818695,0.0223728,-3.53822,9.98713
14397,1.92016e+06,7781.08,-0.536556,0.832568,0.00746331,-3.51354,9.98703
14398,1.92023e+06,7781.1,-0.542129,0.843166,-0.0146027,-3.50475,9.98697
14399,1.92031e+06,7781.09,-0.519936,0.827457,-0.0166927,-3.54894,9.98675
14400,1.92039e+06,7781.08,-0.511833,0.844064,-0.0417644,-3.54931,9.98687
14401,1.92047e+06,7781.11,-0.479818,0.863152,0.0121738,-3.58397,9.9869
14402,1.92055e+06,7781.11,-0.487937,0.883549,0.00697211,-3.56444,9.98662
14403,1.92062e+06,7781.11,-0.439031,0.883815,0.0184704,-3.54748,9.98646
14404,1.9207e+06,7781.1,-0.440716,0.897508,-0.00863942,-3.49728,9.98595
14405,1.92078e+06,7781.09,-0.449905,0.891083,0.00282335,-3.44338,9.98592
14406,1.92086e+06,7781.1,-0.438735,0.866822,-0.00462037,-3.42314,9.98601
14407,1.92093e+06,7781.1,-0.456844,0.903592,-0.000733751,-3.45886,9.986
14408,1.92101e+06,7781.1,-0.387984,0.872956,0.0112198,-3.47966,9.98566
14409,1.92109e+06,7781.11,-0.420504,0.904459,0.00483876,-3.48451,9.98567
14410,1.92117e+06,7781.14,-0.373562,0.909972,0.00709724,-3.4676,9.98571
14411,1.92125e+06,7781.16,-0.408166,0.929841,0.00256791,-3.46481,9.98562
14412,1.92132e+06,7781.13,-0.427401,0.938571,0.0304964,-3.49791,9.98604
14413,1.9214e+06,7781.1,-0.363612,0.917057,0.0320554,-3.50774,9.98615
14414,1.92148e+06,7781.12,-0.374848,0.899665,-0.00545795,-3.52164,9.98607
14415,1.92156e+06,7781.16,-0.336327,0.905618,0.00842027,-3.50871,9.98615
14416,1.92164e+06,7781.16,-0.381706,0.964909,0.00330937,-3.54223,9.98597
14417,1.92171e+06,7781.16,-0.336594,0.923527,-0.0114921,-3.55689,9.98599
14418,1.92179e+06,7781.16,-0.306086,0.955045,-0.00456688,-3.54549,9.98585
14419,1.92187e+06,7781.16,-0.336897,0.956303,-0.0176583,-3.55546,9.98593
14420,1.92195e+06,7781.14,-0.359794,0.953026,0.0204906,-3.58747,9.98568
14421,1.92202e+06,7781.18,-0.277871,0.94385,0.00152693,-3.59761,9.98549
14422,1.9221e+06,7781.21,-0.277659,0.987937,0.00858172,-3.59437,9.98548
14423,1.92218e+06,7781.21,-0.273686,0.922768,-0.00894648,-3.60275,9.98526
14424,1.92226e+06,7781.22,-0.239056,1.00757,0.00469091,-3.56314,9.98548
14425,1.92234e+06,7781.22,-0.222676,0.953777,-0.00964957,-3.56222,9.98531
14426,1.92241e+06,7781.24,-0.251273,0.957586,0.019022,-3.56875,9.98562
14427,1.92249e+06,7781.24,-0.230222,0.972811,-0.0166531,-3.53609,9.98564
14428,1.92257e+06,7781.23,-0.259375,0.992833,0.0028924,-3.54675,9.986
14429,1.92265e+06,7781.22,-0.240106,0.957406,-0.00301366,-3.58514,9.98596
14430,1.92272e+06,7781.21,-0.221288,0.995629,0.0299654,-3.60827,9.98587
14431,1.9228e+06,7781.19,-0.186133,0.961772,-0.0153624,-3.61735,9.9858
14432,1.92288e+06,7781.2,-0.174183,0.992983,-0.0481589,-3.62296,9.98563
14433,1.92296e+06,7781.18,-0.157555,1.00178,0.0144359,-3.64773,9.98537
14434,1.92304e+06,7781.19,-0.171591,0.973683,-0.0346659,-3.63405,9.98531
14435,1.92311e+06,7781.14,-0.140986,1.00774,-0.0309542,-3.64384,9.98536
14436,1.92319e+06,7781.15,-0.17912,0.967966,0.0154342,-3.6361,9.98551
14437,1.92327e+06,7781.14,-0.136252,1.04389,-0.0195136,-3.62715,9.98558
14438,1.92335e+06,7781.16,-0.121977,0.998183,0.0105591,-3.62292,9.98564
14439,1.92342e+06,7781.16,-0.117756,1.01691,0.0110966,-3.62602,9.98568
14440,1.9235e+06,7781.14,-0.122986,1.02698,-0.0123671,-3.65218,9.98572
14441,1.92358e+06,7781.15,-0.0654432,1.00789,-0.0127804,-3.67273,9.98549
14442,1.92366e+06,7781.18,-0.117514,0.981884,-0.00699623,-3.6349,9.98516
14443,1.92374e+06,7781.17,-0.0788179,0.999501,-0.0307238,-3.65544,9.98516
14444,1.92381e+06,7781.16,-0.0746584,0.983467,0.015782,-3.62968,9.98536
14445,1.92389e+06,7781.18,-0.0383361,0.980711,0.00274467,-3.64323,9.98556
14446,1.92397e+06,7781.19,-0.0561465,1.00229,-0.0011211,-3.65991,9.98553
14447,1.92405e+06,7781.21,-0.0401391,1.0159,-0.029652,-3.65355,9.9857
14448,1.92412e+06,7781.24,-0.0358327,1.00222,0.000133612,-3.61393,9.9855
14449,1.9242e+06,7781.23,-0.0230919,1.0113,-0.02655,-3.59742,9.98531
14450,1.92428e+06,7781.25,0.0228137,1.008,0.0229295,-3.60082,9.98539
14451,1.92436e+06,7781.22,-0.00717225,0.988845,0.0163965,-3.56168,9.98543
14452,1.92444e+06,7781.23,0.0379103,1.03614,0.012173,-3.57405,9.98558
14453,1.92451e+06,7781.24,-0.00484479,0.986558,-0.0261544,-3.54912,9.98572
14454,1.92459e+06,7781.2,0.000980673,1.00147,0.0373051,-3.57562,9.98579
14455,1.92467e+06,7781.21,0.0174791,1.01904,-0.0256359,-3.58728,9.98606
14456,1.92475e+06,7781.23,0.035006,1.00908,-0.000577142,-3.56391,9.98592
14457,1.92483e+06,7781.19,0.0504732,0.988341,-0.0127482,-3.55646,9.98612
14458,1.9249e+06,7781.2,0.0886161,0.990651,0.0131512,-3.55169,9.98577
14459,1.92498e+06,7781.21,0.112943,0.994137,0.00769119,-3.55904,9.98602
14460,1.92506e+06,7781.22,0.0710976,1.02785,-0.0298492,-3.54393,9.98598
14461,1.92514e+06,7781.23,0.1129,1.00221,-0.022967,-3.52082,9.98577
14462,1.92521e+06,7781.23,0.100472,0.982425,-0.00108808,-3.54409,9.98585
14463,1.92529e+06,7781.24,0.0889344,1.01616,-0.0113436,-3.52721,9.98598
14464,1.92537e+06,7781.26,0.126708,0.971604,-0.0241006,-3.51423,9.9861
14465,1.92545e+06,7781.26,0.112949,0.988589,-0.0213133,-3.48639,9.98602
14466,1.92553e+06,7781.28,0.138946,0.99096,-0.00633848,-3.49307,9.98607
14467,1.9256e+06,7781.29,0.183968,1.00779,-0.00563305,-3.47621,9.98677
14468,1.92568e+06,7781.31,0.171155,0.981348,0.00889101,-3.48849,9.98683
14469,1.92576e+06,7781.33,0.166643,0.966287,0.0152291,-3.46274,9.98673
14470,1.92584e+06,7781.34,0.198746,0.984063,0.0180841,-3.46326,9.98665
14471,1.92591e+06,7781.32,0.180854,0.967541,-0.0136974,-3.47298,9.98632
14472,1.92599e+06,7781.31,0.183871,0.965541,-0.0142891,-3.49337,9.98643
14473,1.92607e+06,7781.28,0.197418,0.973604,-0.0134508,-3.49669,9.98691
14474,1.92615e+06,7781.26,0.212679,0.976268,0.0264168,-3.50507,9.98669
14475,1.92623e+06,7781.28,0.278711,0.96762,0.00105869,-3.53989,9.98682
14476,1.9263e+06,7781.28,0.26149,0.962094,-0.0289246,-3.51887,9.98698
14477,1.92638e+06,7781.27,0.266507,0.983957,0.039116,-3.50091,9.98671
14478,1.92646e+06,7781.25,0.279385,0.971363,0.00587064,-3.50435,9.98697
14479,1.92654e+06,7781.25,0.263438,0.947533,0.0173029,-3.50547,9.98688
14480,1.92661e+06,7781.23,0.278434,0.974463,0.00326859,-3.49217,9.98678
14481,1.92669e+06,7781.24,0.294351,1.01309,0.0191975,-3.49498,9.98699
14482,1.92677e+06,7781.23,0.326442,0.954421,-0.00604187,-3.49579,9.9871
14483,1.92685e+06,7781.26,0.316481,0.958793,0.0110734,-3.47368,9.98709
14484,1.92693e+06,7781.27,0.321149,0.923699,0.00357685,-3.45471,9.98705
14485,1.927e+06,7781.27,0.302544,0.959815,0.0192311,-3.44734,9.98688
14486,1.92708e+06,7781.24,0.333804,0.952421,-0.0185072,-3.48027,9.98735
14487,1.92716e+06,7781.22,0.317513,0.925196,0.0128359,-3.48441,9.98727
14488,1.92724e+06,7781.24,0.388186,0.939412,-0.0433403,-3.48955,9.98738
14489,1.92732e+06,7781.26,0.347196,0.936155,0.0297786,-3.45832,9.98745
14490,1.92739e+06,7781.29,0.403187,0.931239,0.0196692,-3.47217,9.98736
14491,1.92747e+06,7781.29,0.384822,0.914963,0.0134616,-3.4544,9.98741
14492,1.92755e+06,7781.27,0.414351,0.896534,0.00382518,-3.44516,9.98761
14493,1.92763e+06,7781.25,0.389722,0.902346,0.0156413,-3.44202,9.98759
14494,1.9277e+06,7781.21,0.389846,0.912881,-0.0243547,-3.44731,9.98761
14495,1.92778e+06,7781.21,0.421845,0.902131,-0.00607975,-3.44715,9.9881
14496,1.92786e+06,7781.18,0.42349,0.901684,0.000211752,-3.45809,9.98817
14497,1.92794e+06,7781.15,0.469443,0.910869,-0.0514784,-3.4686,9.98852
14498,1.92802e+06,7781.15,0.417505,0.892916,0.0387384,-3.47433,9.98839
14499,1.92809e+06,7781.14,0.449732,0.863762,-0.00020712,-3.49067,9.9884
14500,1.92817e+06,7781.15,0.465217,0.876419,0.0291603,-3.50879,9.98836
14501,1.92825e+06,7781.15,0.477812,0.897605,0.000413697,-3.50692,9.98829
14502,1.92833e+06,7781.12,0.467402,0.868513,0.0292507,-3.48816,9.98811
14503,1.9284e+06,7781.13,0.472319,0.897514,-0.0148987,-3.50933,9.98833
14504,1.92848e+06,7781.15,0.471878,0.872798,0.00591715,-3.5251,9.98824
14505,1.92856e+06,7781.18,0.495488,0.858004,-0.00467583,-3.4887,9.98844
14506,1.92864e+06,7781.17,0.511779,0.825498,-0.00945117,-3.51121,9.98824
14507,1.92872e+06,7781.2,0.542491,0.837249,0.0165126,-3.49881,9.98812
14508,1.92879e+06,7781.19,0.541319,0.808709,0.0449575,-3.49201,9.98813
14509,1.92887e+06,7781.2,0.536794,0.817431,-0.00949087,-3.44215,9.98839
14510,1.92895e+06,7781.2,0.561155,0.798562,-0.0260157,-3.44182,9.98826
14511,1.92903e+06,7781.19,0.528746,0.831905,-0.0199023,-3.43928,9.98849
14512,1.9291e+06,7781.2,0.591844,0.819854,-0.0285325,-3.40662,9.98855
14513,1.92918e+06,7781.19,0.592151,0.816377,0.00553112,-3.39847,9.98872
14514,1.92926e+06,7781.2,0.589898,0.799255,0.0290907,-3.36785,9.98858
14515,1.92934e+06,7781.2,0.590376,0.790277,-0.000278733,-3.36671,9.98857
14516,1.92942e+06,7781.18,0.632321,0.76715,0.00301797,-3.38805,9.98818
14517,1.92949e+06,7781.14,0.584095,0.795182,1.51938e-05,-3.40548,9.98837
14518,1.92957e+06,7781.12,0.608183,0.822424,0.00739435,-3.41841,9.9883
14519,1.92965e+06,7781.14,0.635688,0.783349,0.020971,-3.39715,9.98845
14520,1.92973e+06,7781.15,0.622479,0.81674,-0.0221087,-3.39283,9.98846
14521,1.92981e+06,7781.16,0.654843,0.765808,-0.00542235,-3.42706,9.98839
14522,1.92988e+06,7781.16,0.652732,0.763425,0.00243687,-3.40482,9.98833
14523,1.92996e+06,7781.17,0.650225,0.768739,-0.0204377,-3.38473,9.98832
14524,1.93004e+06,7781.17,0.666481,0.756524,0.0125971,-3.3964,9.98857
14525,1.93012e+06,7781.17,0.661813,0.733237,0.0214524,-3.41472,9.98847
14526,1.93019e+06,7781.16,0.690842,0.728552,-0.00910948,-3.40984,9.98829
14527,1.93027e+06,7781.18,0.700131,0.726053,-0.000877654,-3.40949,9.9886
14528,1.93035e+06,7781.17,0.691818,0.704012,0.00988177,-3.4082,9.98853
14529,1.93043e+06,7781.17,0.700695,0.710827,-3.81697e-05,-3.36928,9.98852
14530,1.93051e+06,7781.18,0.695946,0.670377,-0.0197217,-3.3617,9.98861
14531,1.93058e+06,7781.18,0.697673,0.703475,-0.0287153,-3.36076,9.98872
14532,1.93066e+06,7781.21,0.713576,0.679006,-0.0492047,-3.35471,9.9886
14533,1.93074e+06,7781.24,0.703793,0.735445,-0.00204964,-3.36444,9.98839
14534,1.93082e+06,7781.23,0.71816,0.680926,-0.0377386,-3.37221,9.98812
14535,1.93089e+06,7781.24,0.712317,0.669548,-0.0358131,-3.37727,9.98817
14536,1.93097e+06,7781.25,0.732408,0.663891,-0.0184804,-3.386,9.98818
14537,1.93105e+06,7781.23,0.74425,0.671809,-0.0175411,-3.3721,9.98807
14538,1.93113e+06,7781.21,0.760225,0.653065,-0.0156568,-3.40818,9.98801
14539,1.93121e+06,7781.2,0.753873,0.635634,-0.00287986,-3.37787,9.98788
14540,1.93128e+06,7781.2,0.761372,0.604662,-0.00416824,-3.36081,9.98778
14541,1.93136e+06,7781.2,0.778655,0.609299,0.0184732,-3.33214,9.98747
14542,1.93144e+06,7781.19,0.771231,0.603579,-0.00895845,-3.31414,9.98784
14543,1.93152e+06,7781.17,0.807319,0.633844,0.0236273,-3.30017,9.98808
14544,1.93159e+06,7781.16,0.799719,0.575846,-0.0123001,-3.30987,9.98785
14545,1.93167e+06,7781.16,0.796339,0.606707,0.00889652,-3.31499,9.98776
14546,1.93175e+06,7781.15,0.829008,0.611418,-0.0122127,-3.37346,9.98772
14547,1.93183e+06,7781.15,0.828043,0.575348,0.0216814,-3.38792,9.98751
14548,1.93191e+06,7781.18,0.802228,0.575427,0.0461593,-3.42151,9.98765
14549,1.93198e+06,7781.19,0.835656,0.559535,0.00642322,-3.42041,9.98784
14550,1.93206e+06,7781.21,0.842483,0.587376,-0.0114438,-3.41322,9.98829
14551,1.93214e+06,7781.2,0.834175,0.510915,-0.0230805,-3.41257,9.98865
14552,1.93222e+06,7781.21,0.835898,0.559294,0.00180648,-3.36236,9.98852
14553,1.9323e+06,7781.24,0.839968,0.497911,-0.00574666,-3.35833,9.98827
14554,1.93237e+06,7781.25,0.859069,0.519928,-0.0255088,-3.33504,9.98858
14555,1.93245e+06,7781.27,0.864843,0.522598,-0.0253748,-3.359,9.9885
14556,1.93253e+06,7781.29,0.870026,0.494957,-0.0163371,-3.38614,9.98834
14557,1.93261e+06,7781.3,0.862959,0.488471,0.0169268,-3.37332,9.98828
14558,1.93268e+06,7781.29,0.889715,0.513943,-0.0182813,-3.37983,9.98804
14559,1.93276e+06,7781.28,0.925641,0.483825,-0.00390783,-3.36582,9.98799
14560,1.93284e+06,7781.29,0.848227,0.470774,0.00491892,-3.38523,9.98787
14561,1.93292e+06,7781.32,0.904273,0.475344,0.012913,-3.37255,9.98804
14562,1.933e+06,7781.34,0.910625,0.429174,0.0131789,-3.36249,9.98794
14563,1.93307e+06,7781.33,0.890547,0.46765,0.0106959,-3.35038,9.9875
14564,1.93315e+06,7781.31,0.891131,0.458913,-0.00687515,-3.38033,9.98744
14565,1.93323e+06,7781.31,0.86097,0.41029,0.0062507,-3.37089,9.98723
14566,1.93331e+06,7781.3,0.937127,0.404505,0.00791506,-3.36942,9.98704
14567,1.93338e+06,7781.3,0.901829,0.363801,0.00805284,-3.36761,9.98733
14568,1.93346e+06,7781.3,0.920641,0.387354,-0.0150667,-3.34464,9.98745
14569,1.93354e+06,7781.29,0.923375,0.40352,-0.0439776,-3.30062,9.98766
14570,1.93362e+06,7781.28,0.893653,0.395996,-0.0143046,-3.30671,9.9877
14571,1.9337e+06,7781.29,0.934732,0.39106,-0.00778924,-3.33863,9.98778
14572,1.93377e+06,7781.3,0.957994,0.373468,-0.0145398,-3.32362,9.98796
14573,1.93385e+06,7781.28,0.930606,0.334779,-0.0124758,-3.32482,9.98803
14574,1.93393e+06,7781.3,0.964063,0.355852,-0.0282823,-3.34196,9.98801
14575,1.93401e+06,7781.29,0.973313,0.325035,-0.00177307,-3.34341,9.98819
14576,1.93409e+06,7781.26,0.929786,0.305402,-0.00371069,-3.34714,9.98793
14577,1.93416e+06,7781.25,0.972682,0.329292,0.00232852,-3.37266,9.98778
14578,1.93424e+06,7781.26,0.954872,0.286349,0.0135046,-3.39244,9.98744
14579,1.93432e+06,7781.28,0.962922,0.252572,0.0233747,-3.3747,9.98734
14580,1.9344e+06,7781.27,0.961223,0.26135,0.000649013,-3.37477,9.98727
14581,1.93447e+06,7781.26,0.931693,0.283011,0.0393849,-3.32822,9.98729
14582,1.93455e+06,7781.24,0.959324,0.259418,-0.0023103,-3.31504,9.9872
14583,1.93463e+06,7781.24,0.962449,0.25873,-0.0145088,-3.32616,9.98724
14584,1.93471e+06,7781.22,0.967717,0.245124,-0.0230091,-3.33799,9.98742
14585,1.93479e+06,7781.19,0.977837,0.23711,-0.0265291,-3.35012,9.98752
14586,1.93486e+06,7781.2,0.967348,0.194743,-0.0180275,-3.35571,9.98767
14587,1.93494e+06,7781.22,0.974919,0.196028,0.0164545,-3.34208,9.98792
14588,1.93502e+06,7781.26,1.02384,0.197692,-0.0377417,-3.36392,9.98785
14589,1.9351e+06,7781.23,0.973708,0.189548,-0.00243809,-3.38322,9.98804
14590,1.93517e+06,7781.2,0.958649,0.176654,0.01361,-3.37888,9.9883
14591,1.93525e+06,7781.17,0.971965,0.172724,0.038839,-3.42343,9.9877
14592,1.93533e+06,7781.21,0.976723,0.166213,-0.00440325,-3.41703,9.98766
14593,1.93541e+06,7781.22,0.981651,0.128337,-0.034098,-3.42301,9.98779
14594,1.93549e+06,7781.23,0.99867,0.140231,0.00482155,-3.46472,9.98787
14595,1.93556e+06,7781.2,1.02187,0.144147,-0.00682342,-3.46583,9.98829
14596,1.93564e+06,7781.21,1.02889,0.121408,-0.00910144,-3.46504,9.98851
14597,1.93572e+06,7781.22,0.970921,0.0980579,-0.0312951,-3.44769,9.9881
14598,1.9358e+06,7781.18,1.02862,0.110613,0.0241592,-3.43085,9.98808
14599,1.93587e+06,7781.16,0.96875,0.104924,0.000839258,-3.42582,9.98842
14600,1.93595e+06,7781.17,0.995629,0.0609636,-0.0106808,-3.42427,9.98837
14601,1.93603e+06,7781.17,1.00839,0.0412047,-0.0242442,-3.39274,9.9881
14602,1.93611e+06,7781.18,1.00153,0.0279951,-0.0235465,-3.3951,9.98802
14603,1.93619e+06,7781.17,1.02003,0.0332784,0.000310434,-3.41566,9.98821
14604,1.93626e+06,7781.19,0.996327,0.0611003,0.00793754,-3.42985,9.98843
14605,1.93634e+06,7781.18,1.04775,0.040612,-0.00584503,-3.44305,9.98834
14606,1.93642e+06,7781.16,1.01424,0.0325868,-0.00315373,-3.41447,9.98818
14607,1.9365e+06,7781.2,1.02509,0.0482068,0.00263066,-3.39084,9.98867
14608,1.93658e+06,7781.19,1.039,0.0057857,0.00675889,-3.35572,9.9886
14609,1.93665e+06,7781.21,1.03516,-0.0687105,0.0124477,-3.35284,9.98856
14610,1.93673e+06,7781.24,1.03006,-0.0359388,-0.0369111,-3.39009,9.98827
14611,1.93681e+06,7781.25,1.02895,-0.020072,-0.00577675,-3.39737,9.98836
14612,1.93689e+06,7781.27,0.999545,-0.0371472,0.000497136,-3.38585,9.98832
14613,1.93696e+06,7781.27,1.00509,-0.052501,-0.0129688,-3.39618,9.98813
14614,1.93704e+06,7781.24,1.00421,-0.0302532,-0.0128786,-3.40661,9.98773
14615,1.93712e+06,7781.23,0.98827,-0.0800531,-5.61371e-05,-3.42859,9.98764
14616,1.9372e+06,7781.21,0.992714,-0.105728,-0.00963738,-3.44729,9.98744
14617,1.93728e+06,7781.2,1.01116,-0.0768849,0.00343985,-3.44304,9.9874
14618,1.93735e+06,7781.19,0.965562,-0.13535,0.0306016,-3.41479,9.9877
14619,1.93743e+06,7781.22,0.969355,-0.0681774,0.018559,-3.41765,9.98764
14620,1.93751e+06,7781.21,0.988166,-0.0858192,-0.0263142,-3.43208,9.9877
14621,1.93759e+06,7781.21,1.00259,-0.11501,-0.00296415,-3.4257,9.98783
14622,1.93766e+06,7781.23,0.97987,-0.125801,0.0195785,-3.43359,9.98831
14623,1.93774e+06,7781.21,0.967231,-0.137583,0.0337657,-3.42724,9.98847
14624,1.93782e+06,7781.26,1.00453,-0.140732,-0.0107087,-3.43795,9.98848
14625,1.9379e+06,7781.25,0.988904,-0.180778,-0.00894778,-3.43598,9.98841
14626,1.93798e+06,7781.26,0.944592,-0.19283,0.0150954,-3.40576,9.98844
14627,1.93805e+06,7781.29,1.00358,-0.213585,0.00714074,-3.42951,9.98793
14628,1.93813e+06,7781.28,0.979221,-0.190317,0.0189655,-3.45227,9.98801
14629,1.93821e+06,7781.25,0.98989,-0.19752,-0.00776805,-3.45105,9.98811
